id,group,average_speed,average_distance_per_frame,maximal_distance_traveled,average_change_in_pixels,average_angular_speed,total_distance_traveled,distance_traveled_bin,average_acceleration,time_elapsed_(hours),std_speed,std/mean,roaming_fraction,lifespan,drugged,worm_id
2689,33.0,0.4314240004535726,0.8628480009071452,39849.51889768886,-0.01668520578420467,1.9615226804850994,39849.51889768886,776.1046146451627,0.43949995671309205,198.5,2.7155497104291078,6.294387209738323,0.23692992213570635,498.49611111111113,0,37
2690,34.0,0.3048439937397805,0.609687987479561,40398.12439210692,0.006674082313681869,1.842310076258673,40398.12439210692,548.6054944180578,0.30310393505592115,204.5,1.6134414831981667,5.292679259987078,0.07452725250278086,498.49611111111113,0,37
2691,35.0,0.4280125813283254,0.8560251626566509,41167.79009382362,-0.0033370411568409346,1.6114527203970752,41167.79009382362,769.6657017167017,0.49051628840973915,210.5,4.0359202064029045,9.429442924031662,0.1935483870967742,498.49611111111113,0,37
2692,36.0,0.3327134544449655,0.665426908889931,41766.28636410254,-0.0055617352614015575,1.8660567112615767,41766.28636410254,598.4962702789198,0.35314078907738977,216.5,2.311470086060886,6.947329767342573,0.19688542825361513,498.49611111111113,0,37
2693,37.0,0.28303456624333045,0.5660691324866609,42274.96991744714,0.0055617352614015575,1.9175892172368678,42274.96991744714,508.6835533445992,0.35387752201658584,222.5,3.0972730273876388,10.943091045370238,0.042269187986651836,498.49611111111113,0,37
2694,38.0,0.36924110012459704,0.7384822002491941,42939.123122061246,-0.012235817575083427,1.8520840381923358,42939.123122061246,664.1532046141074,0.43058807566597246,228.5,3.5280315566057148,9.55481812673403,0.12013348164627363,498.49611111111113,0,37
2695,39.0,0.21592370884756226,0.4318474176951245,43327.36506578067,0.0055617352614015575,1.8067961766090255,43327.36506578067,388.24194371942576,0.2772074646812815,234.5,2.637730821155079,12.216031464230095,0.01557285873192436,498.49611111111113,0,37
2696,40.0,0.20318451749239355,0.4063690349847871,43692.767772873005,0.004449388209121246,1.6433044311508762,43692.767772873005,365.402707092333,0.21966985418195764,240.5,0.7851574940216072,3.8642584765396824,0.058954393770856504,498.49611111111113,0,37
2697,41.0,0.17524924738981798,0.35049849477963596,44008.08235255242,0.011123470522803115,1.7005494899632287,44008.08235255242,315.3145796794124,0.15813958293064587,246.5,0.7081739228215608,4.040952719450628,0.09454949944382647,498.49611111111113,0,37
2698,42.0,0.0657215818291756,0.1314431636583512,44126.355012561435,-0.021134593993325918,1.9481052387852422,44126.355012561435,118.27266000901727,0.06954392343636534,252.5,0.27585887367172973,4.197386398713679,0.011123470522803115,498.49611111111113,0,37
2699,43.0,0.12673025914061506,0.2534605182812301,44354.26511058999,0.027808676307007785,1.9381480069383172,44354.26511058999,227.91009802855842,0.16109515149301779,258.5,1.2232425086101253,9.652331786466736,0.011123470522803115,498.49611111111113,0,37
2700,44.0,0.7871099652362937,1.5742199304725875,45753.53869876587,-0.02459016393442623,1.889736352881859,45753.53869876587,1399.273588175878,0.67652327845847,264.5,3.12243692267973,3.966964033726039,0.30327868852459017,498.49611111111113,0,37
